Date,Close,LogReturn,Return_scaled,P_high_volatility,P_low_volatility,P_medium_volatility,State,Regime,Split,Return_5,Return_20,Volatility_5,Volatility_20,Volatility_change,Drawdown_20,Days_in_medium,Target
1997-08-29,899.469970703125,-0.0046585621869281,-0.4334927024703134,0.0054383389061708,0.1332677177947923,0.8612939432990369,2,Medium volatility,train,-0.026408419989847123,-0.05164126459376982,0.06299523808669417,0.1701786896710409,-0.10718345158434674,-0.06336433288591248,16,0.0
1997-09-02,927.5800170898438,0.030773394154381,2.68598959174947,0.0965610009243692,1.7110782986562404e-05,0.903421888292644,2,Medium volatility,train,0.008031523775580179,-0.024198648816446715,0.23958163129218313,0.20509609506028822,0.0344855362318949,-0.034092791970043224,17,0.0
1997-09-03,927.8599853515624,0.0003017809937002,0.0032233110675414,0.0437273937726771,0.0371437290069826,0.9191288772203404,2,Medium volatility,train,0.016123035997075777,-0.026072766070494913,0.22885710730788414,0.20480855803343867,0.02404854927444547,-0.033801255545118924,18,0.0
1997-09-04,930.8699951171876,0.0032387839314305,0.2618014311709333,0.0204374876697626,0.1005543704009293,0.8790081419293081,2,Medium volatility,train,0.018617324115929475,-0.031146942398350818,0.22804136738561703,0.20254647127941824,0.02549489610619879,-0.021362721719176525,19,0.0
1997-09-05,929.0499877929688,-0.0019570819410015,-0.1956503515096501,0.0100122952408095,0.1909678244907455,0.7990198802684448,2,Medium volatility,train,0.02769831495158208,-0.023551289312328916,0.20448875605051806,0.20046263666748113,0.00402611938303693,-0.010965016299216979,20,0.0
1997-09-08,931.2000122070312,0.0023115445465968,0.1801658924603688,0.0052298486316916,0.332348024792809,0.6624221265754993,2,Medium volatility,train,0.034668421685106976,-0.0025096979319076157,0.19133571349359785,0.19020462292371737,0.0011310905698804774,-0.008676173514373775,21,0.0
1997-09-09,933.6199951171876,0.00259540787754,0.2051576435882391,0.0029536074971533,0.4974907386902983,0.4995556538125484,2,Medium volatility,train,0.006490435408265978,-0.0036137842747834157,0.030174255808725896,0.18996306954148043,-0.15978881373275453,-0.006099942106429279,22,0.0
1997-09-10,919.030029296875,-0.0157507000842667,-1.4100610703718863,0.010423527604704,0.0750381814063495,0.9145382909889463,2,Medium volatility,train,-0.009562045669700923,-0.008127658866266416,0.11363249078377714,0.19387493087532728,-0.08024244009155014,-0.021631922943722515,23,0.0
1997-09-11,912.5900268554688,-0.0070320577216236,-0.6424587901616139,0.0079031322029176,0.0871589129770029,0.9049379548200795,2,Medium volatility,train,-0.01983288732275502,-0.010280196320656515,0.10877808994435072,0.194642213918599,-0.0858641239742483,-0.028487730266641975,24,0.0
1997-09-12,923.9099731445312,0.0123278950754004,1.0620203355601754,0.0093347173339245,0.0531902990843559,0.9374749835817194,2,Medium volatility,train,-0.005547910306353123,-0.0009304438325435163,0.151505508754378,0.1993860138769101,-0.04788050512253211,-0.016436900881138916,25,0.0
1997-09-15,919.77001953125,-0.0044909752103441,-0.4187380950430595,0.0065055130050195,0.0962772429266491,0.8972172440683314,2,Medium volatility,train,-0.012350430063294022,0.020829304165892383,0.1499128146407286,0.1762199134554127,-0.026307098814684127,-0.02084415453619859,26,0.0
1997-09-16,945.6400146484376,0.0277383024092934,2.418775586715968,0.0609769841229034,8.731209099822476e-05,0.9389357037860984,2,Medium volatility,train,0.012792464468459379,0.035684846641782286,0.24657809607423897,0.19526388857469915,0.05131420749953983,0.0,27,0.0
1997-09-17,943.0,-0.0027956797986403,-0.2694817579291983,0.0289817433070261,0.0323603472075007,0.9386579094854732,2,Medium volatility,train,0.02574748475408578,0.018181238363602085,0.20894595589861054,0.18998628845644758,0.01895966744216296,-0.0027917755250861376,28,0.0
1997-09-18,947.2899780273438,0.0045389706790768,0.3762718120720626,0.014846137341031,0.08577966966213,0.8993741929968387,2,Medium volatility,train,0.03731851315478618,0.008417132589605783,0.18667814762259508,0.1842289671198291,0.002449180502765963,0.0,29,0.0
1997-09-19,950.510009765625,0.0033934396132337,0.2754175481145834,0.0079906436628881,0.1759711318468483,0.8160382244902635,2,Medium volatility,train,0.02838405769261948,0.027150916016234185,0.18353908632822272,0.1752156189109978,0.008323467417224922,0.0,30,0.0
1997-09-22,955.4299926757812,0.005162800331762,0.4311947053330239,0.0051478226767991,0.2774877404880765,0.7173644368351243,2,Medium volatility,train,0.03803783323472558,0.03394740486669148,0.16598179084772793,0.17533146102509575,-0.00934967017736782,0.0,31,0.0
1997-09-23,951.9299926757812,-0.0036699982754226,-0.3464580609467027,0.003579870379957,0.3803247992229007,0.6160953303971423,2,Medium volatility,train,0.006629532550009578,0.03394395620231518,0.059932003615646365,0.17533279079000638,-0.11540078717436002,-0.0036632720626634807,32,0.0
1997-09-24,944.47998046875,-0.0078570041690975,-0.7150883060648632,0.0040445081093135,0.3344766323554847,0.6614788595352017,2,Medium volatility,train,0.001568208179552378,0.03387668326101308,0.08202121521398116,0.17537880339840936,-0.0933575881844282,-0.011460821086812012,33,0.0
1997-09-25,937.9099731445312,-0.006980523870772,-0.6379216730536572,0.004009744093637,0.3293562007043167,0.6666340552020461,2,Medium volatility,train,-0.009951286370296422,0.026151663577664283,0.08468523555923098,0.17792373006561024,-0.09323849450637926,-0.01833731373889924,34,0.0
1997-09-26,945.219970703125,0.0077637066948401,0.6601823816100583,0.0037191105324869,0.379275291431535,0.617005598035978,2,Medium volatility,train,-0.005581019288690022,0.04495344304915848,0.10155447865218675,0.17331733863304769,-0.07176285998086093,-0.01068631092903205,35,0.0
1997-09-29,953.3400268554688,0.0085539626611268,0.7297576957977994,0.0037428079989496,0.3992208357188364,0.5970363562822139,2,Medium volatility,train,-0.002189856959325222,0.058165967897213386,0.11368086097324381,0.17271086509489927,-0.05903000412165546,-0.0021874609718492977,36,0.0
1997-09-30,947.280029296875,-0.0063768853481382,-0.5847764370038558,0.0034304320004214,0.4159965454386671,0.5805730225609115,2,Medium volatility,train,-0.004896744032040823,0.021015688394694178,0.1187461348299141,0.14234611415232387,-0.023599979322409773,-0.00853015233076515,37,0.0
1997-10-01,955.4099731445312,0.0085457886623556,0.7290380447518874,0.0034756300552224,0.4352169395163718,0.5613074304284057,2,Medium volatility,train,0.011506048799412277,0.029259696063349577,0.11652158489767037,0.14463864126153778,-0.02811705636386741,-2.0953425581615726e-05,38,0.0
1997-10-08,973.8400268554688,-0.0094841363314719,-0.8583434490207926,0.0036023960915344,0.4808217940911912,0.5155758098172744,2,Medium volatility,train,0.01910650706579798,0.05792824879884849,0.11078730848741064,0.14098059124617612,-0.030193282758765483,-0.00943930375519697,1,0.0
1997-10-17,944.1599731445312,-0.0116774714619198,-1.0514479459561057,0.0037924933796612,0.473802152483884,0.5224053541364546,2,Medium volatility,train,-0.023882177652856322,-0.00670307806067862,0.09248474679447222,0.11341591871052648,-0.02093117191605426,-0.03962895899397545,1,1.0
1997-10-20,955.6099853515624,0.0120542498324764,1.0379282001450143,0.0058255914795108,0.3196261405960177,0.6745482679244713,2,Medium volatility,train,-0.01298549780992622,0.00018837144003578006,0.14092109244638795,0.11994353001837375,0.0209775624280142,-0.02798235200408683,2,1.0
1997-10-21,972.280029296875,0.0172939942556329,1.4992431158900716,0.0147075430760264,0.0489003206259359,0.9363921362980376,2,Medium volatility,train,0.00205913912193088,0.02115236397109128,0.19061604454371134,0.13305384166466724,0.057562202879044094,-0.01102608620936496,3,1.0
1997-10-22,968.489990234375,-0.0039057114880298,-0.3672106038251933,0.0086745512372489,0.0968778057957685,0.8944476429669826,2,Medium volatility,train,0.0028642406780372796,0.02510365665215898,0.18959136949785213,0.1303938536021177,0.05919751589573444,-0.01488119960480383,4,1.0
1997-10-23,950.6900024414062,-0.0185501081527368,-1.6565251329194932,0.0205012628618664,0.0033013620523932,0.9761973750857402,2,Medium volatility,train,-0.004785047014577121,0.013534072370194179,0.21714241110473975,0.14493430951817207,0.07220810158656768,-0.03298681019290606,5,1.0
1997-10-24,941.6400146484376,-0.0095649878287469,-0.865461735456376,0.0152016357901476,0.0128938953116095,0.9719044688982428,2,Medium volatility,train,-0.0026725633814042218,-0.0037946221533928194,0.212245048723845,0.14664779209172676,0.06559725663211824,-0.04219218475340403,6,1.0
1997-11-06,938.030029296875,-0.005029791037181,-0.466176244251419,0.4085409093502216,0.064452681823494,0.5270064088262844,2,Medium volatility,train,0.037306655349667775,-0.034153074869490825,0.17262932013103827,0.3522801041276855,-0.17965078399664725,-0.03522647690786018,1,0.0
1997-11-07,927.510009765625,-0.0112783760460652,-1.01631099016766,0.3214743330731111,0.0319242032709049,0.6466014636559838,2,Medium volatility,train,0.013994913494196069,-0.041674205894456424,0.20240750827489876,0.35378927039576535,-0.1513817621208666,-0.046046425085606635,2,0.0
1997-11-10,921.1300048828124,-0.006902404105233,-0.6310438923553503,0.1884727512066807,0.0504243613720507,0.7611028874212684,2,Medium volatility,train,-0.01920363660589873,-0.04973417998923573,0.08231647379210877,0.3539577889176118,-0.27164131512550305,-0.052608325660101096,3,0.0
1997-11-11,923.780029296875,0.0028727972502862,0.2295794177784963,0.0853437424977957,0.1290241973127512,0.7856320601894531,2,Medium volatility,train,-0.01821408984571343,-0.049110740062725325,0.0859443366307228,0.35406945032692216,-0.26812511369619935,-0.049882748322079395,4,0.0
1997-11-12,905.9600219726562,-0.0194788005571329,-1.738288597639968,0.1462095562550436,0.0027066498712454,0.8510837938737109,2,Medium volatility,train,-0.039816574495325927,-0.06387872757572202,0.11681490669219632,0.3589081535732229,-0.2420932468810266,-0.0682108089499478,5,0.0
1997-11-13,916.6599731445312,0.0117414207302903,1.0103862593053414,0.1016318670651873,0.0117987329989349,0.8865693999358777,2,Medium volatility,train,-0.02304536272785463,-0.04123648638530933,0.17304885355528402,0.36132299563093245,-0.18827414207564844,-0.05720579923107805,6,0.0
1997-11-14,928.3499755859376,0.0126721906134417,1.0923326283546473,0.0762098476844761,0.0137244781605979,0.9100656741549258,2,Medium volatility,train,0.0009052039316522712,-0.016886824309947826,0.19228496106186058,0.36297537243307054,-0.17069041137120997,-0.045182511609033416,7,0.0
1997-11-17,946.2000122070312,0.0190451855430167,1.6534206092851167,0.1061509925900241,0.0017423685443303,0.8921066388656456,2,Medium volatility,train,0.026852793579901973,-0.009895888599407529,0.21352559699519633,0.36689030805711925,-0.15336471106192293,-0.026823565540787686,8,0.0
1997-11-18,938.22998046875,-0.0084588754076566,-0.7680779477882667,0.0623352577832625,0.0147452461443027,0.9229194960724346,2,Medium volatility,train,0.015521120921959172,-0.035648758262697026,0.2315676306002866,0.3619429430236242,-0.13037531242333758,-0.031244525055237893,9,0.0
1997-11-19,944.5900268554688,0.0067558986546609,0.5714534582893315,0.032729043810509,0.0466214664098832,0.9206494897796078,2,Medium volatility,train,0.04175582013375297,-0.024987148120006332,0.14715412004116035,0.36303286035376,-0.21587874031259963,-0.006416366607698176,10,0.0
1997-11-20,958.97998046875,0.0151191998967625,1.3077709761438463,0.0341184422539626,0.0150036529705976,0.9508779047754397,2,Medium volatility,train,0.045133599300225175,0.008682159929492974,0.1525407382027773,0.3615013252549965,-0.2089605870522192,0.0,11,0.0
1997-11-21,963.0900268554688,0.0042766940178964,0.3531805835534312,0.0171954863463999,0.059368818987424,0.923435694666176,2,Medium volatility,train,0.03673810270467987,0.022523841776136273,0.15174178123146767,0.35984549161098156,-0.2081037103795139,0.0,12,0.0
1997-11-24,946.6699829101562,-0.017196347704707,-1.5373380435145398,0.0272220993751505,0.0038341685954609,0.9689437320293884,2,Medium volatility,train,0.0004965694569561731,0.07645496689188197,0.18234829805796296,0.2571126904186073,-0.07476439236064433,-0.017049334420920825,13,0.0
1997-11-25,950.8200073242188,0.0043742323307123,0.3617680021228804,0.0143652623616401,0.04079005227256,0.9448446853657998,2,Medium volatility,train,0.013329677195325074,0.030942283853196376,0.16976592496349563,0.1951147064053838,-0.02534878144188818,-0.012740262269470448,14,0.0
1997-11-26,951.6400146484376,0.0008620495206512,0.0525501879974104,0.007894861935851,0.1107939695174307,0.8813111685467182,2,Medium volatility,train,0.007435828061315374,0.03472664713714627,0.1667070378033402,0.19446065055646344,-0.02775361275312324,-0.011888828549513675,15,0.0
1997-11-28,955.4000244140624,0.0039432991031427,0.323827997894915,0.0051820187537239,0.2074959348366234,0.7873220464096526,2,Medium volatility,train,-0.003740072732304425,0.05565481918973397,0.1321753704354605,0.18216555746255222,-0.04999018702709174,-0.007984718174805061,16,0.0
1997-12-01,974.77001953125,0.0200714392609295,1.743773517591052,0.0183719580654516,0.0098630764823474,0.9717649654522008,2,Medium volatility,train,0.012054672510728675,0.06369289264125698,0.1884914047827753,0.18929205211907266,-0.0008006473362973665,0.0,17,0.0
1997-12-02,971.6799926757812,-0.003175041158971,-0.3028812980297556,0.0103129420885248,0.0466513746565595,0.9430356832549156,2,Medium volatility,train,0.026075979056464672,0.034221705487424176,0.1254746787694605,0.17048086610589278,-0.045006187336432274,-0.0031700060460976287,18,0.0
1997-12-03,976.77001953125,0.005224705178314,0.4366449003740528,0.0068933292646298,0.1020749416052537,0.8910317291301164,2,Medium volatility,train,0.026926451904066374,0.03756316017563728,0.12530349076657665,0.1709148082963192,-0.04561131752974254,0.0,19,0.0
1997-12-04,973.0999755859376,-0.0037644030509058,-0.3547695982147224,0.0050455226727649,0.1684954198065006,0.8264590575207343,2,Medium volatility,train,0.022299999332509375,0.03167507303225188,0.13665055364990467,0.17201870636690503,-0.03536815271700036,-0.0037573265681041246,20,0.0
1997-12-05,983.7899780273438,0.0109256105682735,0.9385611156033848,0.006353372450006,0.1303354387412341,0.8633111888087599,2,Medium volatility,train,0.029282310797640175,0.04763047463770638,0.1423917793456505,0.17314314248241455,-0.03075136313676405,0.0,21,0.0
1997-12-08,982.3699951171876,-0.001444422810386,-0.1505150768575796,0.0043049871518546,0.2377176464240347,0.7579773664241106,2,Medium volatility,train,0.007766448726324676,0.05746442787338558,0.09006344063667326,0.16658628296129882,-0.07652284232462556,-0.0014433801338405994,22,0.0
1997-12-09,975.780029296875,-0.0067308333044069,-0.6159385430986923,0.0043093061436558,0.246655554848916,0.749035139007428,2,Medium volatility,train,0.0042106565808887764,0.05763599867421167,0.1015675252214508,0.1664604345977669,-0.06489290937631612,-0.008141929587989871,23,0.0
1997-12-10,969.7899780273438,-0.0061576506359211,-0.565474685882587,0.0040742742280554,0.2740616027064312,0.7218641230655133,2,Medium volatility,train,-0.007171699233346324,0.048605550788004374,0.10252527972339973,0.16937315726334246,-0.06684787753994273,-0.014230679629479659,24,0.0
1997-12-11,954.9400024414062,-0.015431016718054,-1.3819156699020163,0.0104096992906685,0.0351611225798708,0.9544291781294604,2,Medium volatility,train,-0.018838312900494526,0.052653334627083284,0.13689238474324725,0.16324390513636744,-0.026351520393120192,-0.029325339991556287,25,0.0
1997-12-12,953.3900146484376,-0.0016244445352038,-0.1663644580696835,0.0064965174856143,0.0937641369469691,0.8997393455674165,2,Medium volatility,train,-0.03138836800397182,0.03928746936158918,0.08063759477387865,0.16037132125848294,-0.07973372648460429,-0.030900867113794916,26,0.0
1997-12-15,963.3900146484376,0.0104342601395508,0.8953018908546017,0.0070743566708869,0.0848382574538686,0.9080873858752444,2,Medium volatility,train,-0.019509685054035025,0.03704953888769828,0.13408540013501008,0.1586664236641069,-0.02458102352909683,-0.020736095949880795,27,0.0
1997-12-16,968.0399780273438,0.0048150565959552,0.4005788280632034,0.0051820861300375,0.1608966543397975,0.8339212595301649,2,Medium volatility,train,-0.007963795153672926,0.022819409940636783,0.1416386729742456,0.146402273000477,-0.004763600026231413,-0.016009514583164686,28,0.0
1997-12-17,965.5399780273438,-0.0025858784740169,-0.2510105363245498,0.0038653901245347,0.2637005803503213,0.7324340295251439,2,Medium volatility,train,-0.004392022991768726,0.02869240687427648,0.1375949827466481,0.14291858969551044,-0.0053236069488623305,-0.018550707374143216,29,0.0
1997-12-18,955.2999877929688,-0.010662093067034,-0.9620525173134395,0.0059937577282155,0.1358648171546046,0.8581414251171798,2,Medium volatility,train,0.00037690065925127456,0.011274415152581582,0.11337465493680668,0.14738240118600657,-0.03400774624919989,-0.028959423119456873,30,0.0
1997-12-19,946.780029296875,-0.0089586299227102,-0.8120770808349659,0.0064431065855168,0.1010663992001677,0.8924904942143154,2,Medium volatility,train,-0.0069572847282551266,-0.01280341466689112,0.1275903314083734,0.14081683485017096,-0.013226503441797571,-0.03761976596334071,31,0.0
1997-12-22,953.7000122070312,0.0072823848094873,0.6178060847802945,0.0055395906415057,0.1463674618694068,0.8480929474890876,2,Medium volatility,train,-0.010109160058318627,-0.009797723875300219,0.11367808597821809,0.1425129473774259,-0.02883486139920781,-0.030585761689347235,32,0.0
1997-12-23,939.1300048828124,-0.0153952494051914,-1.3787666623193722,0.011403211491808,0.0175692102248037,0.9710275782833884,2,Medium volatility,train,-0.030319466059465228,-0.007996625575784618,0.12435260541614664,0.13996607743029013,-0.015613472014143495,-0.04539584072007097,33,0.0
1997-12-24,932.7000122070312,-0.0068703011586697,-0.6282175010482538,0.0084585241773335,0.0358214372094016,0.9557200386132648,2,Medium volatility,train,-0.03460388874411802,-0.01924115906516662,0.12125034449455332,0.140538943602411,-0.019288599107857685,-0.05193178113356678,34,0.0
1997-12-26,936.4600219726562,0.004023213388443,0.3308637707900987,0.0059034166998692,0.0939441150619496,0.9001524682381812,2,Medium volatility,train,-0.019918582288641025,-0.016079995197374818,0.13363680485134122,0.14147834177224752,-0.007841536920906306,-0.04810981724940078,35,0.0
1997-12-29,953.3499755859376,0.0178752396926409,1.5504168312750322,0.0141329737877683,0.0104797188329973,0.9753873073792344,2,Medium volatility,train,0.006915287326710078,-0.002148054607876617,0.18285256678767475,0.15493931329647936,0.02791325349119539,-0.030941565904587853,36,0.0
1997-12-30,970.8400268554688,0.0181796318954088,1.577215974903632,0.0238958467852012,0.0023483686402816,0.9737557845745172,2,Medium volatility,train,0.01781253441263158,-0.004039861973397316,0.21143115393470024,0.15194417959888176,0.05948697433581848,-0.013163329024597048,37,0.0
1997-12-31,970.4299926757812,-0.0004224391060079,-0.0605381069133103,0.0122197359911007,0.0419395682331694,0.9458406957757298,2,Medium volatility,train,0.03278534471181508,-0.0012872599204342165,0.1585247754438519,0.15156352149406419,0.006961253949787721,-0.013580119385187661,38,0.0
1998-01-02,975.0399780273438,0.0047392085710651,0.3939010548006428,0.0076090970657262,0.0989270078947139,0.8934638950395599,2,Medium volatility,train,0.04439485444154988,-0.0017727565276831172,0.12186564887183593,0.1513592193381568,-0.029493570466320868,-0.0088941747684248,39,0.0
1998-01-05,977.0700073242188,0.0020798316118284,0.1597655400104813,0.0048974488509801,0.2028043734554888,0.7922981776935311,2,Medium volatility,train,0.04245147266493528,0.004071478135051083,0.12631200487211755,0.1509208478026535,-0.024608842930535946,-0.0068306964425471905,40,0.0
1998-01-06,966.5800170898438,-0.0107942190785284,-0.9736850884729984,0.006820950157362,0.0994859426198649,0.8936931072227731,2,Medium volatility,train,0.013782013893765977,-0.017648351511750815,0.14823588792927794,0.1501844378232388,-0.0019485498939608437,-0.016073351289053073,41,0.0
1998-01-07,964.0,-0.0026727911849651,-0.2586624610541322,0.0048161813749393,0.1802658882824256,0.814917930342635,2,Medium volatility,train,-0.007070409186607923,-0.01887671988632992,0.08418731910989868,0.15030244033378526,-0.06611512122388657,-0.013376735777625548,42,0.0
1998-01-08,956.0499877929688,-0.0082810944397708,-0.7524258461592511,0.005372649783308,0.1496416589271583,0.8449856912895337,2,Medium volatility,train,-0.014929064520370825,-0.020426981021693817,0.09376605850073053,0.15114783949156715,-0.05738178099083663,-0.02151331979661819,43,0.0
1998-01-09,927.6900024414062,-0.0301125722847128,-2.674501724158368,0.0953040458522343,6.581652916044388e-06,0.9046893724948496,2,Medium volatility,train,-0.04978084537614873,-0.044381902670485515,0.17500904445351337,0.18114942445497428,-0.0061403800014609156,-0.0505388605858893,44,0.0
1998-01-12,939.2100219726562,0.0123414918853699,1.063217418993818,0.069403795695148,0.0092060959577274,0.9213901083471244,2,Medium volatility,train,-0.03951918510260722,-0.016609394067061613,0.2175400458043754,0.1811108241791307,0.03642922162524467,-0.038748487895196915,45,0.0
1998-01-13,952.1199951171876,0.0136519523680567,1.1785923148544268,0.057250104513868,0.0097716691562862,0.9329782263298456,2,Medium volatility,train,-0.015073013656022122,-0.001332997163801114,0.2535687595229421,0.18785339105916798,0.06571536846377413,-0.025535541998017774,46,0.0
1998-01-14,957.9400024414062,0.0060940759384351,0.5131855990356262,0.0294188826545952,0.0431801395211161,0.9274009778242884,2,Medium volatility,train,-0.006306146532621924,-0.005673181364916815,0.260188561726197,0.18538032671992155,0.07480823500627543,-0.019578950064388367,47,0.0
1998-01-15,950.72998046875,-0.0075550580584309,-0.6885045200339791,0.0180601160437615,0.0530835835350289,0.9288563004212096,2,Medium volatility,train,-0.0055801101512820235,-0.018043296019302914,0.25924042199777814,0.18603253749831392,0.07320788449946422,-0.026958177672041006,48,0.0
1998-01-16,961.510009765625,0.0112748855278246,0.9693118040959562,0.0149425398591968,0.0455951195560623,0.9394623405847408,2,Medium volatility,train,0.03580734766125537,-0.004182532017461415,0.1236979104943649,0.19057723964572004,-0.06687932915135514,-0.015925161392688736,49,0.0
1998-01-20,978.5999755859376,0.0176179783597572,1.527767159741585,0.0238390744783662,0.0063505373023761,0.9698103882192576,2,Medium volatility,train,0.04108383413564268,0.024097539409329786,0.13848766119378417,0.19607001961508275,-0.05758235842129858,0.0,50,0.0
1998-01-21,970.8099975585938,-0.0079921818396346,-0.7269895498390526,0.0155610785625143,0.0204800779713623,0.9639588434661236,2,Medium volatility,train,0.019439699927951373,0.025063987492405383,0.161893124079283,0.19546638020325294,-0.03357325612396994,-0.007960329268023592,51,0.0
1998-01-22,963.0399780273438,-0.0080358470839128,-0.7308339030857803,0.0112181085681051,0.0310479775639125,0.9577339138679823,2,Medium volatility,train,0.005309776905603475,0.009745755599005281,0.17640088145108912,0.19669382876790562,-0.020292947316816495,-0.015900263587557584,52,0.0
1998-01-23,957.5900268554688,-0.0056751855230396,-0.5229977375957122,0.0078377176487665,0.0583594696966306,0.9338028126546029,2,Medium volatility,train,0.007189649440994776,0.01946581948115708,0.17212469567613176,0.18954953398025956,-0.017424838304127804,-0.02146939429248318,53,0.0
1998-01-26,956.9500122070312,-0.0006685832202206,-0.0822090019301267,0.0052300361328212,0.1357971518309955,0.8589728120361833,2,Medium volatility,train,-0.004753819307050426,0.025667537419606184,0.15341345583120733,0.18751955966681785,-0.034106103835610524,-0.022123404781349443,54,0.0
1998-01-27,969.02001953125,0.0125341154280551,1.0801762830505512,0.0076044674783169,0.0753839640890655,0.9170115684326176,2,Medium volatility,train,-0.009837682238752525,0.03417843945921828,0.12272803573544319,0.19135899074128648,-0.06863095500584329,-0.00978945053513991,55,0.0
1998-01-28,977.4600219726562,0.0086721211171516,0.7401605425368032,0.0067959737916629,0.0962127432196548,0.8969912829886821,2,Medium volatility,train,0.006826620718033676,0.02497532088372898,0.12703946371149186,0.18407287017263205,-0.05703340646114019,-0.0011648821190689551,56,0.0
1998-01-29,985.489990234375,0.0081815767129738,0.6969722813913927,0.00608659177757,0.1254232495807969,0.8684901586416329,2,Medium volatility,train,0.023044044514920276,0.014977265701293981,0.10665426503767118,0.17553805162030647,-0.06888378658263529,0.0,57,0.0
1998-01-30,980.280029296875,-0.0053006944704376,-0.4900269866531888,0.0050067738120833,0.1692071765393219,0.8257860496485947,2,Medium volatility,train,0.023418535567522276,0.010099010336864282,0.10484550285885878,0.17675534712406418,-0.0719098442652054,-0.005286670579232267,58,0.0
1998-02-02,1001.27001953125,0.0211862176927484,1.841920273771794,0.0205005390313707,0.0048384592267587,0.9746610017418704,2,Medium volatility,train,0.045273336480491276,0.026546019458547582,0.13586689137518185,0.1903558171411206,-0.05448892576593875,0.0,59,0.0
1998-02-03,1006.0,0.0047128579389266,0.3915811058368958,0.0115244981394827,0.041476104977927,0.9469993968825902,2,Medium volatility,train,0.037452078991362776,0.029179045785645782,0.13484484817216694,0.19070462809671418,-0.05585977992454724,0.0,60,0.0
1998-02-04,1006.9000244140624,0.0008942565086442,0.0553857392671882,0.006765558163385,0.1119110538885092,0.8813233879481058,2,Medium volatility,train,0.029674214382855373,0.040867521372818384,0.14034183744451303,0.1854573685876369,-0.04511553114312386,0.0,61,0.0
1998-02-05,1003.5399780273438,-0.0033426011332009,-0.317633528129472,0.0048549216455156,0.1877664845566662,0.8073785937978181,2,Medium volatility,train,0.018150036536680677,0.04019771142458258,0.14980222640504054,0.18568632429244677,-0.035884097887406236,-0.0033370208613053842,62,0.0
1998-02-06,1012.4600219726562,0.0088493076945832,0.7557603131435102,0.0050805377753285,0.2024145086975394,0.792504953527132,2,Medium volatility,train,0.03230003870170148,0.057328113558936585,0.13332531716691823,0.18316534132450557,-0.04984002415758734,0.0,63,0.0
1998-02-09,1010.739990234375,-0.0017003085629641,-0.1730436402488099,0.0035186371507314,0.3302648558980877,0.6662165069511808,2,Medium volatility,train,0.009413512445988976,0.08574037728068529,0.07015819867857558,0.13999935126852836,-0.06984115258995278,-0.0016988638572908998,64,0.0
1998-02-10,1019.010009765625,0.0081488511339573,0.694091072594264,0.0036345183092844,0.3663595961461848,0.6300058855445307,2,Medium volatility,train,0.012849505641019675,0.08154773652927268,0.07986495945993859,0.13769254935647512,-0.05782758989653654,0.0,65,0.0
1998-03-06,1055.68994140625,0.0197447441739813,1.7150107947674371,0.0113299859999562,0.1507218603278032,0.8379481536722405,2,Medium volatility,train,0.006033163543399675,0.05066079902486778,0.1681532780546496,0.11208025440386242,0.05607302365078719,0.0,1,0.0
1998-03-09,1052.31005859375,-0.0032067226838687,-0.3056705867447294,0.0064363251826464,0.2406970331195949,0.7528666416977585,2,Medium volatility,train,0.0043905646222724744,0.038604768646415884,0.16983250196437574,0.11127820853631612,0.05855429342805962,-0.0032015866401055026,2,0.0
1998-03-10,1064.25,0.0112825223321344,0.9699841597400916,0.0074200360775024,0.1728502585920245,0.8197297053304731,2,Medium volatility,train,0.011558181619003474,0.05158759954151438,0.18235426201557503,0.11494621984548874,0.0674080421700863,0.0,3,0.0
1998-03-11,1068.469970703125,0.0039573654942186,0.3250664239496933,0.0046502396383619,0.2923001321464615,0.7030496282151766,2,Medium volatility,train,0.019983664705652174,0.047396113901775686,0.17423368082265972,0.11329011956732508,0.060943561255334636,0.0,4,0.0
1998-03-12,1069.9200439453125,0.0013562291766433,0.0960585021356757,0.0028532389730178,0.4591147601836117,0.5380320008433703,2,Medium volatility,train,0.033134138493108874,0.04777147965324838,0.12805507583554585,0.11323956663516357,0.01481550920038227,0.0,5,0.0
1998-04-27,1086.5400390625,-0.0194679821303855,-1.7373361272100334,0.0162065707602108,0.0358003058676139,0.9479931233721752,2,Medium volatility,train,-0.03358396535688073,-0.008157684102613614,0.1378934225556813,0.1305783914445895,0.007315031111091802,-0.0389194530752639,1,0.0
1998-04-28,1085.1099853515625,-0.001317020607896,-0.1392983968898182,0.0087955398991905,0.0964253392639505,0.894779120836859,2,Medium volatility,train,-0.03758506756437253,-0.007793633260563615,0.12597060940153768,0.13053973498234692,-0.004569125580809241,-0.04018438280930803,2,0.0
1998-04-29,1094.6199951171875,0.0087259157721808,0.7448967042172577,0.0073727448322709,0.1162270286109609,0.8764002265567682,2,Medium volatility,train,-0.03228816262136273,-0.006492558125229416,0.1511431437457939,0.1315944552633711,0.019548688482422805,-0.03177246510888654,3,0.0
1998-04-30,1111.75,0.0155280837939386,1.343769724430442,0.0124041365920116,0.0285499859312421,0.9590458774767462,2,Medium volatility,train,-0.007018225316644824,0.0032433701537531844,0.20056366067075598,0.14125311051667205,0.05931055015408393,-0.016620410081257808,4,0.0
